,month,year,latitude,longitude,co2
60784,4,2000,34.3,-109.1,4.615212878
60789,4,2000,41.7,-108.8,13.42216053
60795,4,2000,36.6,-108.4,12.00673722
60796,4,2000,36.8,-108.4,10.74115562
60812,4,2000,40.4,-107.5,8.32128695
60824,4,2000,45.8,-106.6,15.86202357
60836,4,2000,42.8,-105.7,5.685008604
60841,4,2000,49,-105.4,8.377228885
60842,4,2000,44.2,-105.3,4.622554148
60856,4,2000,42.1,-104.9,11.77606816
60901,4,2000,49,-103,12.50719538
60904,4,2000,49,-102.8,4.23682584
60914,4,2000,34.1,-102.5,5.644867801
60930,4,2000,47.3,-101.8,6.748217726
60935,4,2000,35.2,-101.7,6.742591766
60952,4,2000,47.2,-101.3,4.694302519
60955,4,2000,47,-101.2,5.443490743
60956,4,2000,41,-101.1,8.30140691
60959,4,2000,47.3,-101.1,9.66219134
60966,4,2000,28.3,-100.8,3.676851615
61041,4,2000,29.4,-98.4,4.672491759
61082,4,2000,25.8,-97.8,3.01862878
61145,4,2000,30.5,-97,10.88005188
61149,4,2000,36.4,-97,5.423983173
61175,4,2000,29.9,-96.7,8.557184156
61203,4,2000,42.2,-96.3,5.025744678
61204,4,2000,42.3,-96.3,4.209338142
61208,4,2000,31.4,-96.2,9.842448359
61214,4,2000,39.2,-96.1,12.73791159
61222,4,2000,31.8,-96,6.86411214
61240,4,2000,41.1,-95.8,4.921098058
61247,4,2000,40.6,-95.7,3.866047049
61250,4,2000,29.4,-95.6,15.46596215
61273,4,2000,36.1,-95.3,5.381840929
61284,4,2000,35.7,-95.2,8.039858723
61307,4,2000,33,-95,12.00169118
61322,4,2000,33,-94.8,8.486821353
61344,4,2000,38.3,-94.6,9.025804313
61348,4,2000,32.2,-94.5,15.0437429
61417,4,2000,45.3,-93.8,14.52070782
61435,4,2000,47.2,-93.6,6.60678136
61437,4,2000,32,-93.5,4.27768418
61459,4,2000,30.2,-93.2,6.951752403
61505,4,2000,39.5,-92.6,6.594127961
61514,4,2000,41,-92.5,4.167445193
61544,4,2000,34.4,-92.1,8.983648513
61615,4,2000,35.6,-91.4,8.654175675
61619,4,2000,30.7,-91.3,9.720141788
61651,4,2000,41.3,-91,5.991738915
61673,4,2000,38.5,-90.8,14.8307662
61717,4,2000,38.4,-90.3,5.186805305
61723,4,2000,38.1,-90.2,6.389068039
61725,4,2000,38.9,-90.2,5.008750697
61733,4,2000,35,-90.1,3.87295102
61762,4,2000,38.2,-89.8,10.99965037
61778,4,2000,40.5,-89.6,12.08624795
61781,4,2000,44.8,-89.6,3.338809296
61783,4,2000,36.5,-89.5,6.181475081
61795,4,2000,39,-89.4,4.662010713
61796,4,2000,39.5,-89.4,6.287751261
61799,4,2000,43.4,-89.4,6.76144928
61839,4,2000,37.2,-88.8,7.140411231
61846,4,2000,37.1,-88.7,7.530801318
61885,4,2000,38.9,-88.2,6.211423031
61898,4,2000,41.4,-88.1,6.767341038
61908,4,2000,41.6,-88,4.332983426
61923,4,2000,42.5,-87.9,7.986631936
61932,4,2000,42.8,-87.8,6.19701454
61935,4,2000,38.3,-87.7,16.84425389
61940,4,2000,43.7,-87.7,4.292009278
61943,4,2000,36.3,-87.6,13.65298635
61958,4,2000,39,-87.5,5.08907238
61965,4,2000,39.9,-87.4,5.655258086
61973,4,2000,37.9,-87.3,5.859657933
61982,4,2000,33.6,-87.2,5.805873618
61983,4,2000,38.5,-87.2,10.47715986
62002,4,2000,33.6,-87,14.83460878
62006,4,2000,37.9,-87,13.40966743
62008,4,2000,41.2,-87,8.678856582
62021,4,2000,37.2,-86.9,10.55390181
62077,4,2000,33.2,-86.4,8.731521128
62078,4,2000,36.3,-86.4,5.579284647
62122,4,2000,42.9,-86.2,7.905029001
62194,4,2000,38,-85.9,7.890763132
62218,4,2000,34.8,-85.7,7.212723613
62238,4,2000,38.7,-85.4,7.112596737
62261,4,2000,33.4,-85,9.474062339
62262,4,2000,38.7,-85,9.942547535
62267,4,2000,34.1,-84.9,14.93318036
62285,4,2000,39.1,-84.8,6.173646711
62376,4,2000,38.8,-84.2,7.042412508
62377,4,2000,38.9,-84.2,5.06639645
62436,4,2000,33,-83.8,18.11116035
62437,4,2000,38.7,-83.8,4.024043337
62473,4,2000,38.6,-83.6,9.378558934
62495,4,2000,41.8,-83.4,13.28389016
62506,4,2000,33.1,-83.2,5.474858444
62561,4,2000,38.1,-82.6,5.033515292
62573,4,2000,27.7,-82.4,6.898397725
62574,4,2000,27.9,-82.4,2.301874985
62579,4,2000,42.7,-82.4,14.49209593
62584,4,2000,27.6,-82.3,3.593878435
62599,4,2000,38.9,-82.1,20.72235054
62613,4,2000,38.9,-81.9,10.64790237
62619,4,2000,38.4,-81.8,12.8382359
62620,4,2000,40.1,-81.8,7.69972214
62623,4,2000,26.6,-81.7,3.443486268
62634,4,2000,29.7,-81.6,6.162692414
62640,4,2000,39.5,-81.6,6.361393811
62647,4,2000,30.4,-81.5,9.754089086
62666,4,2000,41.6,-81.4,5.472498087
62671,4,2000,28.8,-81.3,4.843373947
62686,4,2000,39.3,-81.2,4.888815976
62692,4,2000,28.4,-81.1,4.978357196
62695,4,2000,32.3,-81.1,1.037334776
62713,4,2000,35.5,-80.9,10.17224416
62720,4,2000,39.8,-80.8,10.16836269
62740,4,2000,40.2,-80.6,8.606578973
62742,4,2000,40.5,-80.6,10.64387355
62745,4,2000,27,-80.5,7.333426554
62751,4,2000,40.6,-80.4,15.04600247
62756,4,2000,39.3,-80.3,10.74441356
62769,4,2000,33.3,-80.1,6.704992251
62775,4,2000,36.2,-80,10.36385329
62792,4,2000,39.7,-79.9,5.791140393
62793,4,2000,39.8,-79.9,6.813984168
62847,4,2000,33.3,-79.3,4.532835239
62849,4,2000,40.6,-79.3,6.167254003
62855,4,2000,39.2,-79.2,8.985962901
62860,4,2000,40.5,-79.1,10.62420214
62869,4,2000,36.4,-79,11.19017509
62871,4,2000,40.3,-79,9.223173183
62898,4,2000,36.8,-78.7,4.849422767
63035,4,2000,38.3,-76.9,3.006529372
63075,4,2000,40,-76.6,6.12600286
63076,4,2000,41,-76.6,5.641256248
63085,4,2000,39.1,-76.5,10.25648032
63256,4,2000,40.1,-74.7,2.578741918
63287,4,2000,40.6,-74.2,2.391151291
63310,4,2000,40.7,-73.9,6.331559016
63530,4,2000,41.7,-71.1,6.217933609
63532,4,2000,42.3,-71.1,5.487059811
63788,4,2000,47.9,-65.9,6.611117227
75739,5,2000,35.1,-114.5,24.07702786
75776,5,2000,33.3,-112.8,4.30367345
75781,5,2000,39.5,-112.5,13.05802669
75821,5,2000,36.9,-111.3,16.11716727
75825,5,2000,39.1,-111.1,9.846091736
75827,5,2000,39.3,-111,5.952390202
75829,5,2000,29,-110.9,1.722180139
75841,5,2000,41.7,-110.5,5.576722142
75846,5,2000,34.9,-110.3,6.540115566
75853,5,2000,34.4,-109.2,5.422642396
75855,5,2000,34.3,-109.1,5.35804523
75860,5,2000,41.7,-108.8,15.58249719
75866,5,2000,36.6,-108.4,13.93925729
75867,5,2000,36.8,-108.4,12.46997659
75883,5,2000,40.4,-107.5,9.660623073
75895,5,2000,45.8,-106.6,18.41506353
75907,5,2000,42.8,-105.7,6.60002738
75912,5,2000,49,-105.4,8.478868629
75913,5,2000,44.2,-105.3,5.366567857
75927,5,2000,42.1,-104.9,13.67146138
75972,5,2000,49,-103,12.65894306
75975,5,2000,49,-102.8,4.288230644
75985,5,2000,34.1,-102.5,6.553426094
76001,5,2000,47.3,-101.8,7.83436386
76006,5,2000,35.2,-101.7,7.827832065
76023,5,2000,47.2,-101.3,5.449864591
76026,5,2000,47,-101.2,6.319636414
76027,5,2000,41,-101.1,9.637542847
76030,5,2000,47.3,-101.1,11.21735014
76037,5,2000,28.3,-100.8,3.47258231
76112,5,2000,29.4,-98.4,5.424543058
76153,5,2000,25.8,-97.8,2.850927034
76216,5,2000,30.5,-97,12.63122816
76220,5,2000,36.4,-97,6.296989362
76246,5,2000,29.9,-96.7,9.934488728
76274,5,2000,42.2,-96.3,5.834652882
76275,5,2000,42.3,-96.3,4.886843708
76279,5,2000,31.4,-96.2,11.42661981
76285,5,2000,39.2,-96.1,14.78811594
76293,5,2000,31.8,-96,7.968911283
76311,5,2000,41.1,-95.8,5.713163155
76318,5,2000,40.6,-95.7,4.488298749
76321,5,2000,29.4,-95.6,17.9552542
76344,5,2000,36.1,-95.3,6.24806367
76355,5,2000,35.7,-95.2,9.333897797
76378,5,2000,33,-95,13.93339912
76393,5,2000,33,-94.8,9.852800336
76415,5,2000,38.3,-94.6,10.47853423
76419,5,2000,32.2,-94.5,17.46507788
76488,5,2000,45.3,-93.8,16.8578585
76506,5,2000,47.2,-93.6,7.670162573
76508,5,2000,32,-93.5,4.966190012
76530,5,2000,30.2,-93.2,8.070657699
76576,5,2000,39.5,-92.6,7.655472371
76585,5,2000,41,-92.5,4.838207977
76615,5,2000,34.4,-92.1,10.42959321
76686,5,2000,35.6,-91.4,10.04709043
76690,5,2000,30.7,-91.3,11.28462709
76722,5,2000,41.3,-91,6.956127167
76744,5,2000,38.5,-90.8,17.21782208
76788,5,2000,38.4,-90.3,6.02163736
76794,5,2000,38.1,-90.2,7.417407527
76796,5,2000,38.9,-90.2,5.814923716
76804,5,2000,35,-90.1,4.496313944
76833,5,2000,38.2,-89.8,12.77007609
76849,5,2000,40.5,-89.6,14.03156522
76852,5,2000,44.8,-89.6,3.876200415
76854,5,2000,36.5,-89.5,7.176401814
76866,5,2000,39,-89.4,5.412375285
76867,5,2000,39.5,-89.4,7.299783363
76870,5,2000,43.4,-89.4,7.849724745
76910,5,2000,37.2,-88.8,8.289681151
76917,5,2000,37.1,-88.7,8.742906241
76956,5,2000,38.9,-88.2,7.211170079
76969,5,2000,41.4,-88.1,7.856564771
76979,5,2000,41.6,-88,5.030389955
76994,5,2000,42.5,-87.9,9.272103591
77003,5,2000,42.8,-87.8,7.194441896
77006,5,2000,38.3,-87.7,19.55538649
77011,5,2000,43.7,-87.7,4.982820952
77014,5,2000,36.3,-87.6,15.85047462
77029,5,2000,39,-87.5,5.908173436
77036,5,2000,39.9,-87.4,6.565488962
77044,5,2000,37.9,-87.3,6.802787058
77053,5,2000,33.6,-87.2,6.740346333
77054,5,2000,38.5,-87.2,12.16348968
77073,5,2000,33.6,-87,17.22228348
77077,5,2000,37.9,-87,15.56799204
77079,5,2000,41.2,-87,10.07574475
77092,5,2000,37.2,-86.9,12.25258446
77148,5,2000,33.2,-86.4,10.13688536
77149,5,2000,36.3,-86.4,6.477287046
77193,5,2000,42.9,-86.2,9.177366934
77265,5,2000,38,-85.9,9.160804359
77289,5,2000,34.8,-85.7,8.373632656
77309,5,2000,38.7,-85.4,8.257390524
77332,5,2000,33.4,-85,10.99894079
77333,5,2000,38.7,-85,11.5428307
77338,5,2000,34.1,-84.9,17.33672043
77356,5,2000,39.1,-84.8,7.167313408
77447,5,2000,38.8,-84.2,8.175910174
77448,5,2000,38.9,-84.2,5.881847646
77507,5,2000,33,-83.8,21.02620658
77508,5,2000,38.7,-83.8,4.671725012
77544,5,2000,38.6,-83.6,10.8880659
77566,5,2000,41.8,-83.4,15.42197169
77577,5,2000,33.1,-83.2,6.356053098
77632,5,2000,38.1,-82.6,5.843674102
77644,5,2000,27.7,-82.4,8.008714976
77645,5,2000,27.9,-82.4,2.67236853
77650,5,2000,42.7,-82.4,14.66792573
77655,5,2000,27.6,-82.3,4.172323854
77670,5,2000,38.9,-82.1,24.05767352
77684,5,2000,38.9,-81.9,12.3617137
77690,5,2000,38.4,-81.8,14.90458733
77691,5,2000,40.1,-81.8,8.939015665
77694,5,2000,26.6,-81.7,3.997725504
77705,5,2000,29.7,-81.6,7.154595769
77711,5,2000,39.5,-81.6,7.385278972
77718,5,2000,30.4,-81.5,9.754089086
77737,5,2000,41.6,-81.4,6.353313198
77742,5,2000,28.8,-81.3,5.622929151
77757,5,2000,39.3,-81.2,5.675685636
77763,5,2000,28.4,-81.1,5.779638588
77766,5,2000,32.3,-81.1,1.204296885
77784,5,2000,35.5,-80.9,11.80949742
77791,5,2000,39.8,-80.8,11.80499123
77811,5,2000,40.2,-80.6,9.991833911
77813,5,2000,40.5,-80.6,12.35703778
77816,5,2000,27,-80.5,8.513763016
77822,5,2000,40.6,-80.4,17.4677005
77827,5,2000,39.3,-80.3,12.47375905
77840,5,2000,33.3,-80.1,7.784180489
77846,5,2000,36.2,-80,12.03194736
77863,5,2000,39.7,-79.9,6.723242142
77864,5,2000,39.8,-79.9,7.910715074
77918,5,2000,33.3,-79.3,4.532835239
77920,5,2000,40.6,-79.3,7.159891691
77926,5,2000,39.2,-79.2,10.43228066
77931,5,2000,40.5,-79.1,12.33419919
77940,5,2000,36.4,-79,12.99126718
77942,5,2000,40.3,-79,10.70767097
77969,5,2000,36.8,-78.7,5.629951876
78106,5,2000,38.3,-76.9,3.490439103
78146,5,2000,40,-76.6,7.112001491
78147,5,2000,41,-76.6,6.54923344
78156,5,2000,39.1,-76.5,10.25648032
78327,5,2000,40.1,-74.7,2.993797883
78358,5,2000,40.6,-74.2,2.776014135
78381,5,2000,40.7,-73.9,7.350642132
78601,5,2000,41.7,-71.1,7.218728526
78603,5,2000,42.3,-71.1,5.487059811
78859,5,2000,47.9,-65.9,6.611117227
90810,6,2000,35.1,-114.5,27.66812514
90847,6,2000,33.3,-112.8,4.945567976
90852,6,2000,39.5,-112.5,15.00563654
90892,6,2000,36.9,-111.3,18.52104916
90896,6,2000,39.1,-111.1,11.31463928
90898,6,2000,39.3,-111,6.840191498
90900,6,2000,29,-110.9,1.620875442
90912,6,2000,41.7,-110.5,6.408492511
90917,6,2000,34.9,-110.3,7.515576573
90924,6,2000,34.4,-109.2,6.231431551
90926,6,2000,34.3,-109.1,6.157199648
90931,6,2000,41.7,-108.8,17.90663261
90937,6,2000,36.6,-108.4,16.01830337
90938,6,2000,36.8,-108.4,14.32987781
90954,6,2000,40.4,-107.5,11.10150818
90966,6,2000,45.8,-106.6,21.16167752
90978,6,2000,42.8,-105.7,7.584424151
90983,6,2000,49,-105.4,9.742570779
90984,6,2000,44.2,-105.3,6.166993509
90998,6,2000,42.1,-104.9,15.71056468
91043,6,2000,49,-103,14.5456504
91046,6,2000,49,-102.8,4.927354625
91056,6,2000,34.1,-102.5,7.530871451
91072,6,2000,47.3,-101.8,9.002861996
91077,6,2000,35.2,-101.7,8.995356002
91094,6,2000,47.2,-101.3,6.262713796
91097,6,2000,47,-101.2,7.262212726
91098,6,2000,41,-101.1,11.07498613
91101,6,2000,47.3,-101.1,12.89042189
91108,6,2000,28.3,-100.8,3.26831271
91183,6,2000,29.4,-98.4,6.233615692
91224,6,2000,25.8,-97.8,2.683225583
91287,6,2000,30.5,-97,14.51518087
91291,6,2000,36.4,-97,7.236187506
91317,6,2000,29.9,-96.7,11.41622127
91345,6,2000,42.2,-96.3,6.704893829
91346,6,2000,42.3,-96.3,5.615718423
91350,6,2000,31.4,-96.2,13.13090484
91356,6,2000,39.2,-96.1,16.9937691
91364,6,2000,31.8,-96,9.157476874
91382,6,2000,41.1,-95.8,6.565283868
91389,6,2000,40.6,-95.7,5.157730186
91392,6,2000,29.4,-95.6,20.63328758
91415,6,2000,36.1,-95.3,7.17996504
91426,6,2000,35.7,-95.2,10.7260517
91449,6,2000,33,-95,16.01157061
91464,6,2000,33,-94.8,11.32234919
91486,6,2000,38.3,-94.6,12.04141237
91490,6,2000,32.2,-94.5,20.0700009
91559,6,2000,45.3,-93.8,19.37221453
91577,6,2000,47.2,-93.6,8.814170164
91579,6,2000,32,-93.5,5.706898926
91601,6,2000,30.2,-93.2,9.274399119
91647,6,2000,39.5,-92.6,8.797288749
91656,6,2000,41,-92.5,5.559828351
91686,6,2000,34.4,-92.1,11.98517045
91757,6,2000,35.6,-91.4,11.54561834
91761,6,2000,30.7,-91.3,12.96773434
91793,6,2000,41.3,-91,7.993635802
91815,6,2000,38.5,-90.8,19.78586696
91859,6,2000,38.4,-90.3,6.919766471
91865,6,2000,38.1,-90.2,8.523716591
91867,6,2000,38.9,-90.2,6.682222025
91875,6,2000,35,-90.1,5.166940588
91904,6,2000,38.2,-89.8,14.67473865
91920,6,2000,40.5,-89.6,16.12437858
91923,6,2000,44.8,-89.6,4.454337308
91925,6,2000,36.5,-89.5,8.246764497
91937,6,2000,39,-89.4,6.219632713
91938,6,2000,39.5,-89.4,8.388549169
91941,6,2000,43.4,-89.4,9.020514284
91981,6,2000,37.2,-88.8,9.526090384
91988,6,2000,37.1,-88.7,10.04691362
92027,6,2000,38.9,-88.2,8.286718476
92040,6,2000,41.4,-88.1,9.028374479
92050,6,2000,41.6,-88,5.78067467
92065,6,2000,42.5,-87.9,10.65504178
92074,6,2000,42.8,-87.8,8.267495563
92077,6,2000,38.3,-87.7,22.47207938
92082,6,2000,43.7,-87.7,5.726010451
92085,6,2000,36.3,-87.6,18.21457875
92100,6,2000,39,-87.5,6.789379877
92107,6,2000,39.9,-87.4,7.544734202
92115,6,2000,37.9,-87.3,7.817425278
92124,6,2000,33.6,-87.2,7.745671603
92125,6,2000,38.5,-87.2,13.97767836
92144,6,2000,33.6,-87,19.79099432
92148,6,2000,37.9,-87,17.88996454
92150,6,2000,41.2,-87,11.57854547
92163,6,2000,37.2,-86.9,14.08006187
92219,6,2000,33.2,-86.4,11.64880572
92220,6,2000,36.3,-86.4,7.443376759
92264,6,2000,42.9,-86.2,10.54617422
92336,6,2000,38,-85.9,10.52714167
92360,6,2000,34.8,-85.7,9.622563273
92380,6,2000,38.7,-85.4,9.488982978
92403,6,2000,33.4,-85,12.63943667
92404,6,2000,38.7,-85,13.26444742
92409,6,2000,34.1,-84.9,19.92249774
92427,6,2000,39.1,-84.8,8.23632058
92518,6,2000,38.8,-84.2,9.395350178
92519,6,2000,38.9,-84.2,6.75912782
92578,6,2000,33,-83.8,24.16227182
92579,6,2000,38.7,-83.8,5.368514489
92615,6,2000,38.6,-83.6,12.51202454
92637,6,2000,41.8,-83.4,17.72216526
92648,6,2000,33.1,-83.2,7.304060295
92703,6,2000,38.1,-82.6,6.715260541
92715,6,2000,27.7,-82.4,9.203218295
92716,6,2000,27.9,-82.4,3.070953269
92721,6,2000,42.7,-82.4,16.85405364
92726,6,2000,27.6,-82.3,4.794627712
92741,6,2000,38.9,-82.1,27.64588533
92755,6,2000,38.9,-81.9,14.20546784
92761,6,2000,38.4,-81.8,17.12761224
92762,6,2000,40.1,-81.8,10.27227262
92765,6,2000,26.6,-81.7,4.59398764
92776,6,2000,29.7,-81.6,8.221706405
92782,6,2000,39.5,-81.6,8.48679601
92789,6,2000,30.4,-81.5,9.754089086
92808,6,2000,41.6,-81.4,7.300911973
92813,6,2000,28.8,-81.3,6.461591409
92828,6,2000,39.3,-81.2,6.522216339
92834,6,2000,28.4,-81.1,6.641673979
92837,6,2000,32.3,-81.1,1.383918139
92855,6,2000,35.5,-80.9,13.57088836
92862,6,2000,39.8,-80.8,13.56571031
92882,6,2000,40.2,-80.6,11.48211914
92884,6,2000,40.5,-80.6,14.20009413
92887,6,2000,27,-80.5,9.783593843
92893,6,2000,40.6,-80.4,20.07301367
92898,6,2000,39.3,-80.3,14.33422488
92911,6,2000,33.3,-80.1,8.945193847
92917,6,2000,36.2,-80,13.8265165
92934,6,2000,39.7,-79.9,7.726016105
92935,6,2000,39.8,-79.9,9.09060127
92989,6,2000,33.3,-79.3,4.532835239
92991,6,2000,40.6,-79.3,8.227792059
92997,6,2000,39.2,-79.2,11.98825866
93002,6,2000,40.5,-79.1,14.17385026
93011,6,2000,36.4,-79,14.92891934
93013,6,2000,40.3,-79,12.30472331
93040,6,2000,36.8,-78.7,6.469661414
93177,6,2000,38.3,-76.9,4.011039568
93217,6,2000,40,-76.6,8.172758906
93218,6,2000,41,-76.6,7.526053494
93227,6,2000,39.1,-76.5,10.25648032
93398,6,2000,40.1,-74.7,3.440324097
93429,6,2000,40.6,-74.2,3.190057592
93452,6,2000,40.7,-73.9,8.446993495
93672,6,2000,41.7,-71.1,8.295404354
93674,6,2000,42.3,-71.1,5.487059811
93930,6,2000,47.9,-65.9,6.611117227
105881,7,2000,35.1,-114.5,27.52511521
105918,7,2000,33.3,-112.8,4.920005398
105923,7,2000,39.5,-112.5,14.92807656
105963,7,2000,36.9,-111.3,18.42531827
105967,7,2000,39.1,-111.1,11.25615783
105969,7,2000,39.3,-111,6.804836237
105971,7,2000,29,-110.9,1.772832487
105983,7,2000,41.7,-110.5,6.375368539
105988,7,2000,34.9,-110.3,7.476730578
105995,7,2000,34.4,-109.2,6.199222844
105997,7,2000,34.3,-109.1,6.12537461
106002,7,2000,41.7,-108.8,17.81407832
106008,7,2000,36.6,-108.4,15.93550877
106009,7,2000,36.8,-108.4,14.25581034
106025,7,2000,40.4,-107.5,11.04412763
106037,7,2000,45.8,-106.6,21.0522984
106049,7,2000,42.8,-105.7,7.545222186
106054,7,2000,49,-105.4,9.865711872
106055,7,2000,44.2,-105.3,6.135117786
106069,7,2000,42.1,-104.9,15.62936133
106114,7,2000,49,-103,14.72950011
106117,7,2000,49,-102.8,4.989633868
106127,7,2000,34.1,-102.5,7.491946482
106143,7,2000,47.3,-101.8,8.956328486
106148,7,2000,35.2,-101.7,8.948861388
106165,7,2000,47.2,-101.3,6.230343017
106168,7,2000,47,-101.2,7.224676272
106169,7,2000,41,-101.1,11.01774232
106172,7,2000,47.3,-101.1,12.8237944
106179,7,2000,28.3,-100.8,3.574716815
106254,7,2000,29.4,-98.4,6.201395787
106295,7,2000,25.8,-97.8,2.934778055
106358,7,2000,30.5,-97,14.44015511
106362,7,2000,36.4,-97,7.198785424
106388,7,2000,29.9,-96.7,11.35721411
106416,7,2000,42.2,-96.3,6.670237541
106417,7,2000,42.3,-96.3,5.586692219
106421,7,2000,31.4,-96.2,13.06303382
106427,7,2000,39.2,-96.1,16.90593199
106435,7,2000,31.8,-96,9.110144201
106453,7,2000,41.1,-95.8,6.531349536
106460,7,2000,40.6,-95.7,5.131071412
106463,7,2000,29.4,-95.6,20.52663834
106486,7,2000,36.1,-95.3,7.142853508
106497,7,2000,35.7,-95.2,10.6706113
106520,7,2000,33,-95,15.92881136
106535,7,2000,33,-94.8,11.26382648
106557,7,2000,38.3,-94.6,11.9791732
106561,7,2000,32.2,-94.5,19.96626306
106630,7,2000,45.3,-93.8,19.27208471
106648,7,2000,47.2,-93.6,8.768612031
106650,7,2000,32,-93.5,5.67740183
106672,7,2000,30.2,-93.2,9.22646236
106718,7,2000,39.5,-92.6,8.751817841
106727,7,2000,41,-92.5,5.53109093
106757,7,2000,34.4,-92.1,11.92322242
106828,7,2000,35.6,-91.4,11.48594168
106832,7,2000,30.7,-91.3,12.90070727
106864,7,2000,41.3,-91,7.95231865
106886,7,2000,38.5,-90.8,19.68359896
106930,7,2000,38.4,-90.3,6.884000431
106936,7,2000,38.1,-90.2,8.47965954
106938,7,2000,38.9,-90.2,6.647683018
106946,7,2000,35,-90.1,5.140234076
106975,7,2000,38.2,-89.8,14.59888779
106991,7,2000,40.5,-89.6,16.04103588
106994,7,2000,44.8,-89.6,4.431313955
106996,7,2000,36.5,-89.5,8.204138983
107008,7,2000,39,-89.4,6.187485298
107009,7,2000,39.5,-89.4,8.345190501
107012,7,2000,43.4,-89.4,8.973889424
107052,7,2000,37.2,-88.8,9.476852334
107059,7,2000,37.1,-88.7,9.994983411
107098,7,2000,38.9,-88.2,8.243886688
107111,7,2000,41.4,-88.1,8.981708954
107121,7,2000,41.6,-88,5.750795674
107136,7,2000,42.5,-87.9,10.59996797
107145,7,2000,42.8,-87.8,8.224763376
107148,7,2000,38.3,-87.7,22.35592742
107153,7,2000,43.7,-87.7,5.696414344
107156,7,2000,36.3,-87.6,18.12043204
107171,7,2000,39,-87.5,6.754287468
107178,7,2000,39.9,-87.4,7.505737332
107186,7,2000,37.9,-87.3,7.777019266
107195,7,2000,33.6,-87.2,7.705636293
107196,7,2000,38.5,-87.2,13.90543081
107215,7,2000,33.6,-87,19.68869922
107219,7,2000,37.9,-87,17.7974963
107221,7,2000,41.2,-87,11.51869907
107234,7,2000,37.2,-86.9,14.00728508
107290,7,2000,33.2,-86.4,11.58859511
107291,7,2000,36.3,-86.4,7.404903823
107335,7,2000,42.9,-86.2,10.49166382
107407,7,2000,38,-85.9,10.47273028
107431,7,2000,34.8,-85.7,9.572826631
107451,7,2000,38.7,-85.4,9.439937057
107474,7,2000,33.4,-85,12.57410694
107475,7,2000,38.7,-85,13.19588686
107480,7,2000,34.1,-84.9,19.8195237
107498,7,2000,39.1,-84.8,8.193749287
107589,7,2000,38.8,-84.2,9.346787527
107590,7,2000,38.9,-84.2,6.724191589
107649,7,2000,33,-83.8,24.03738329
107650,7,2000,38.7,-83.8,5.340766002
107686,7,2000,38.6,-83.6,12.4473537
107708,7,2000,41.8,-83.4,17.63056336
107719,7,2000,33.1,-83.2,7.266307548
107774,7,2000,38.1,-82.6,6.680550621
107786,7,2000,27.7,-82.4,9.155648702
107787,7,2000,27.9,-82.4,3.055080237
107792,7,2000,42.7,-82.4,17.06708102
107797,7,2000,27.6,-82.3,4.769845436
107812,7,2000,38.9,-82.1,27.50299091
107826,7,2000,38.9,-81.9,14.13204394
107832,7,2000,38.4,-81.8,17.03908441
107833,7,2000,40.1,-81.8,10.21917784
107836,7,2000,26.6,-81.7,4.570242625
107847,7,2000,29.7,-81.6,8.179210548
107853,7,2000,39.5,-81.6,8.44292991
107860,7,2000,30.4,-81.5,9.754089086
107879,7,2000,41.6,-81.4,7.263175139
107884,7,2000,28.8,-81.3,6.428192799
107899,7,2000,39.3,-81.2,6.488504194
107905,7,2000,28.4,-81.1,6.607344782
107908,7,2000,32.3,-81.1,1.37676502
107926,7,2000,35.5,-80.9,13.50074362
107933,7,2000,39.8,-80.8,13.49559268
107953,7,2000,40.2,-80.6,11.42277133
107955,7,2000,40.5,-80.6,14.12669734
107958,7,2000,27,-80.5,9.733025036
107964,7,2000,40.6,-80.4,19.96926169
107969,7,2000,39.3,-80.3,14.26013501
107982,7,2000,33.3,-80.1,8.898958549
107988,7,2000,36.2,-80,13.75505043
108005,7,2000,39.7,-79.9,7.686082165
108006,7,2000,39.8,-79.9,9.043614547
108060,7,2000,33.3,-79.3,4.532835239
108062,7,2000,40.6,-79.3,8.185264378
108068,7,2000,39.2,-79.2,11.92629413
108073,7,2000,40.5,-79.1,14.10058902
108082,7,2000,36.4,-79,14.8517554
108084,7,2000,40.3,-79,12.24112391
108111,7,2000,36.8,-78.7,6.43622096
108248,7,2000,38.3,-76.9,3.990307323
108288,7,2000,40,-76.6,8.130516471
108289,7,2000,41,-76.6,7.487153278
108298,7,2000,39.1,-76.5,10.25648032
108469,7,2000,40.1,-74.7,3.422541857
108500,7,2000,40.6,-74.2,3.173568981
108523,7,2000,40.7,-73.9,8.403333079
108743,7,2000,41.7,-71.1,8.252527186
108745,7,2000,42.3,-71.1,5.487059811
109001,7,2000,47.9,-65.9,6.611117227
120952,8,2000,35.1,-114.5,22.67312875
120989,8,2000,33.3,-112.8,4.052732136
120994,8,2000,39.5,-112.5,12.2966315
121034,8,2000,36.9,-111.3,15.17739745
